/db1/myserver/mariadb/mariadb_files/bin/mariadbd, Version: 10.11.14-MariaDB-log (MariaDB Server). started with:
Tcp port: 3306  Unix socket: /db1/myserver/mariadb/run/mysql.sock
Time		    Id Command	Argument
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='help_category' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `help_category_id`, `name`, `parent_category_id`, `url` FROM `help_category`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'help_category'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'help_keyword'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `help_keyword`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='help_keyword' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `help_keyword_id`, `name` FROM `help_keyword`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'help_keyword'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'help_relation'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `help_relation`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='help_relation' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `help_topic_id`, `help_keyword_id` FROM `help_relation`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'help_relation'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'help_topic'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `help_topic`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='help_topic' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `help_topic_id`, `name`, `help_category_id`, `description`, `example`, `url` FROM `help_topic`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'help_topic'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'index_stats'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `index_stats`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='index_stats' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `db_name`, `table_name`, `index_name`, `prefix_arity`, `avg_frequency` FROM `index_stats`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'index_stats'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'innodb_index_stats'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `innodb_index_stats`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='innodb_index_stats' order by ordinal_position
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'innodb_index_stats'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'innodb_table_stats'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `innodb_table_stats`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='innodb_table_stats' order by ordinal_position
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'innodb_table_stats'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'plugin'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `plugin`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='plugin' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `name`, `dl` FROM `plugin`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'plugin'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'proc'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `proc`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='proc' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `db`, `name`, `type`, `specific_name`, `language`, `sql_data_access`, `is_deterministic`, `security_type`, `param_list`, `returns`, `body`, `definer`, `created`, `modified`, `sql_mode`, `comment`, `character_set_client`, `collation_connection`, `db_collation`, `body_utf8`, `aggregate` FROM `proc`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'proc'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'procs_priv'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `procs_priv`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='procs_priv' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `Host`, `Db`, `User`, `Routine_name`, `Routine_type`, `Grantor`, `Proc_priv`, `Timestamp` FROM `procs_priv`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'procs_priv'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'proxies_priv'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `proxies_priv`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='proxies_priv' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `Host`, `User`, `Proxied_host`, `Proxied_user`, `With_grant`, `Grantor`, `Timestamp` FROM `proxies_priv`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'proxies_priv'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'roles_mapping'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `roles_mapping`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='roles_mapping' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `Host`, `User`, `Role`, `Admin_option` FROM `roles_mapping`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'roles_mapping'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'servers'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `servers`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='servers' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `Server_name`, `Host`, `Db`, `Username`, `Password`, `Port`, `Socket`, `Wrapper`, `Owner` FROM `servers`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'servers'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'table_stats'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `table_stats`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='table_stats' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `db_name`, `table_name`, `cardinality` FROM `table_stats`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'table_stats'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'tables_priv'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `tables_priv`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='tables_priv' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `Host`, `Db`, `User`, `Table_name`, `Grantor`, `Timestamp`, `Table_priv`, `Column_priv` FROM `tables_priv`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'tables_priv'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'time_zone'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `time_zone`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='time_zone' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `Time_zone_id`, `Use_leap_seconds` FROM `time_zone`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
		     6 Query	SELECT TRIGGER_NAME FROM INFORMATION_SCHEMA.TRIGGERS WHERE EVENT_OBJECT_SCHEMA = DATABASE() AND EVENT_OBJECT_TABLE = 'time_zone'
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'time_zone_leap_second'
		     6 Query	SET SQL_QUOTE_SHOW_CREATE=1
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Query	show create table `time_zone_leap_second`
		     6 Query	SET SESSION character_set_results = 'utf8mb4'
		     6 Query	select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='time_zone_leap_second' order by ordinal_position
		     6 Query	SELECT /*!40001 SQL_NO_CACHE */ `Transition_time`, `Correction` FROM `time_zone_leap_second`
		     6 Query	SET SESSION character_set_results = 'binary'
		     6 Init DB	mysql
		     6 Query	select @@collation_database
